,SAMPLE_TIMESTAMP
502860,2021_05_12 04_02_37
502920,2021_05_12 04_03_37
502980,2021_05_12 04_04_37
503040,2021_05_12 04_05_37
503160,2021_05_12 04_08_36
503220,2021_05_12 04_09_36
503280,2021_05_12 04_10_36
503340,2021_05_12 04_11_36
503400,2021_05_12 04_12_36
503460,2021_05_12 04_13_36
503520,2021_05_12 04_14_36
503580,2021_05_12 04_15_36
503640,2021_05_12 04_16_36
503700,2021_05_12 04_17_36
503760,2021_05_12 04_18_36
503820,2021_05_12 04_20_05
503880,2021_05_12 04_21_05
503940,2021_05_12 04_22_05
504000,2021_05_12 04_23_34
504060,2021_05_12 04_24_34
504120,2021_05_12 04_25_34
504180,2021_05_12 04_26_34
504240,2021_05_12 04_27_34
504300,2021_05_12 04_28_34
504420,2021_05_12 04_30_35
504480,2021_05_12 04_31_38
504540,2021_05_12 04_32_38
504600,2021_05_12 04_33_38
504660,2021_05_12 04_34_38
504720,2021_05_12 04_35_38
504780,2021_05_12 04_36_42
504840,2021_05_12 04_37_42
504900,2021_05_12 04_38_42
504960,2021_05_12 04_39_42
505020,2021_05_12 04_40_42
505080,2021_05_12 04_41_42
505140,2021_05_12 04_43_11
505200,2021_05_12 04_44_11
505260,2021_05_12 04_45_11
505320,2021_05_12 04_46_11
505380,2021_05_12 04_47_11
505440,2021_05_12 04_48_11
505500,2021_05_12 04_49_11
505560,2021_05_12 04_50_40
505620,2021_05_12 04_51_40
505680,2021_05_12 04_52_40
505740,2021_05_12 04_53_40
505800,2021_05_12 04_54_40
505860,2021_05_12 04_55_40
505920,2021_05_12 04_56_40
505980,2021_05_12 04_57_40
506040,2021_05_12 04_58_40
506100,2021_05_12 04_59_40
506160,2021_05_12 05_00_40
506220,2021_05_12 05_01_40
506280,2021_05_12 05_02_40
506340,2021_05_12 05_03_40
506400,2021_05_12 05_04_40
506460,2021_05_12 05_05_40
506520,2021_05_12 05_06_40
506580,2021_05_12 05_08_09
506700,2021_05_12 05_10_38
506760,2021_05_12 05_11_38
506820,2021_05_12 05_12_38
506880,2021_05_12 05_14_07
506940,2021_05_12 05_15_07
507000,2021_05_12 05_16_07
507060,2021_05_12 05_17_07
507120,2021_05_12 05_18_07
507180,2021_05_12 05_19_07
507240,2021_05_12 05_20_36
507300,2021_05_12 05_22_05
507360,2021_05_12 05_23_05
507420,2021_05_12 05_24_05
507480,2021_05_12 05_25_05
507600,2021_05_12 05_27_05
507660,2021_05_12 05_28_05
507720,2021_05_12 05_29_10
507780,2021_05_12 05_30_10
507840,2021_05_12 05_31_10
507900,2021_05_12 05_32_10
507960,2021_05_12 05_33_10
508020,2021_05_12 05_34_10
508080,2021_05_12 05_35_10
508140,2021_05_12 05_36_10
508200,2021_05_12 05_37_10
508260,2021_05_12 05_38_39
508320,2021_05_12 05_39_39
508380,2021_05_12 05_40_39
508440,2021_05_12 05_41_39
508500,2021_05_12 05_42_39
508560,2021_05_12 05_43_39
508620,2021_05_12 05_44_39
508680,2021_05_12 05_45_39
508740,2021_05_12 05_46_39
508800,2021_05_12 05_47_39
508860,2021_05_12 05_48_39
508920,2021_05_12 05_50_08
508980,2021_05_12 05_51_08
509100,2021_05_12 05_53_37
509160,2021_05_12 05_55_36
509220,2021_05_12 05_56_36
509280,2021_05_12 05_58_05
509340,2021_05_12 05_59_05
509400,2021_05_12 06_00_05
509520,2021_05_12 06_02_05
509580,2021_05_12 06_03_05
509640,2021_05_12 06_04_05
509700,2021_05_12 06_05_05
509760,2021_05_12 06_06_05
509820,2021_05_12 06_07_05
509940,2021_05_12 06_09_05
510000,2021_05_12 06_10_05
510060,2021_05_12 06_11_05
510120,2021_05_12 06_12_05
510180,2021_05_12 06_13_05
510240,2021_05_12 06_14_05
510300,2021_05_12 06_15_05
510360,2021_05_12 06_16_05
510420,2021_05_12 06_17_05
510480,2021_05_12 06_18_05
510540,2021_05_12 06_19_05
510600,2021_05_12 06_20_05
510660,2021_05_12 06_21_34
510720,2021_05_12 06_22_34
510780,2021_05_12 06_23_34
510840,2021_05_12 06_24_34
510960,2021_05_12 06_26_34
511020,2021_05_12 06_27_34
511080,2021_05_12 06_28_34
511140,2021_05_12 06_29_34
511200,2021_05_12 06_30_34
511320,2021_05_12 06_32_34
511380,2021_05_12 06_34_03
511440,2021_05_12 06_35_03
511500,2021_05_12 06_36_03
511560,2021_05_12 06_37_03
511620,2021_05_12 06_38_03
511680,2021_05_12 06_39_03
511740,2021_05_12 06_40_03
511800,2021_05_12 06_41_03
511860,2021_05_12 06_42_03
511920,2021_05_12 06_43_03
512040,2021_05_12 06_45_03
512100,2021_05_12 06_46_32
512160,2021_05_12 06_47_32
512280,2021_05_12 06_49_32
512340,2021_05_12 06_50_32
512460,2021_05_12 06_52_32
512520,2021_05_12 06_53_32
512580,2021_05_12 06_54_32
512640,2021_05_12 06_55_32
512700,2021_05_12 06_56_32
512760,2021_05_12 06_57_32
512820,2021_05_12 06_58_32
512880,2021_05_12 06_59_32
512940,2021_05_12 07_00_32
513060,2021_05_12 07_02_32
513120,2021_05_12 07_03_32
513180,2021_05_12 07_04_32
513240,2021_05_12 07_06_01
513300,2021_05_12 07_07_30
513360,2021_05_12 07_08_30
513420,2021_05_12 07_09_30
513480,2021_05_12 07_10_30
513540,2021_05_12 07_11_30
513600,2021_05_12 07_12_30
513660,2021_05_12 07_13_30
513720,2021_05_12 07_14_30
513780,2021_05_12 07_15_30
513840,2021_05_12 07_16_30
513900,2021_05_12 07_17_30
513960,2021_05_12 07_18_30
514020,2021_05_12 07_19_30
514080,2021_05_12 07_20_30
514140,2021_05_12 07_21_30
514200,2021_05_12 07_22_30
514260,2021_05_12 07_23_30
514320,2021_05_12 07_24_30
514380,2021_05_12 07_25_30
514440,2021_05_12 07_26_30
514560,2021_05_12 07_29_17
514620,2021_05_12 07_30_17
514800,2021_05_12 07_34_15
514860,2021_05_12 07_35_15
514920,2021_05_12 07_36_15
514980,2021_05_12 07_37_15
515040,2021_05_12 07_38_15
515100,2021_05_12 07_39_15
515160,2021_05_12 07_40_15
515220,2021_05_12 07_41_15
515280,2021_05_12 07_42_15
515340,2021_05_12 07_43_15
515400,2021_05_12 07_44_15
515460,2021_05_12 07_45_15
515520,2021_05_12 07_46_15
515580,2021_05_12 07_47_15
515640,2021_05_12 07_48_15
515760,2021_05_12 07_50_15
515820,2021_05_12 07_51_15
515880,2021_05_12 07_52_15
515940,2021_05_12 07_53_15
516000,2021_05_12 07_55_14
516060,2021_05_12 07_56_14
516120,2021_05_12 07_57_14
516180,2021_05_12 07_58_14
516240,2021_05_12 07_59_14
516300,2021_05_12 08_00_14
516360,2021_05_12 08_01_14
516420,2021_05_12 08_02_14
516480,2021_05_12 08_03_14
516540,2021_05_12 08_04_14
516600,2021_05_12 08_05_14
516660,2021_05_12 08_06_14
516720,2021_05_12 08_07_14
516780,2021_05_12 08_08_14
516840,2021_05_12 08_09_14
516900,2021_05_12 08_10_14
516960,2021_05_12 08_11_14
517020,2021_05_12 08_12_14
517080,2021_05_12 08_13_14
517140,2021_05_12 08_14_14
517200,2021_05_12 08_15_43
517260,2021_05_12 08_16_43
517320,2021_05_12 08_17_43
517380,2021_05_12 08_18_43
517440,2021_05_12 08_19_43
517560,2021_05_12 08_22_12
517620,2021_05_12 08_23_41
517680,2021_05_12 08_24_41
517740,2021_05_12 08_25_41
517800,2021_05_12 08_26_41
517860,2021_05_12 08_27_41
517920,2021_05_12 08_29_10
517980,2021_05_12 08_30_10
518040,2021_05_12 08_31_39
518100,2021_05_12 08_32_39
518160,2021_05_12 08_33_39
518220,2021_05_12 08_34_39
518280,2021_05_12 08_35_39
518340,2021_05_12 08_36_39
518460,2021_05_12 08_38_40
518520,2021_05_12 08_39_40
518580,2021_05_12 08_40_40
518640,2021_05_12 08_41_40
518700,2021_05_12 08_42_40
518760,2021_05_12 08_43_40
518820,2021_05_12 08_44_40
518880,2021_05_12 08_45_40
519000,2021_05_12 08_47_40
519060,2021_05_12 08_48_40
519120,2021_05_12 08_49_40
519180,2021_05_12 08_50_40
519240,2021_05_12 08_51_40
519300,2021_05_12 08_52_40
519360,2021_05_12 08_53_40
519420,2021_05_12 08_54_40
519480,2021_05_12 08_55_40
519600,2021_05_12 08_57_40
519660,2021_05_12 08_58_40
519720,2021_05_12 08_59_40
519780,2021_05_12 09_00_40
519840,2021_05_12 09_01_40
519900,2021_05_12 09_03_09
519960,2021_05_12 09_04_09
520080,2021_05_12 09_06_09
520140,2021_05_12 09_07_09
520200,2021_05_12 09_08_09
520260,2021_05_12 09_09_38
520320,2021_05_12 09_10_38
520380,2021_05_12 09_11_38
520440,2021_05_12 09_13_07
520500,2021_05_12 09_14_07
520560,2021_05_12 09_15_36
520680,2021_05_12 09_17_36
520740,2021_05_12 09_18_36
520800,2021_05_12 09_19_36
520860,2021_05_12 09_20_36
520920,2021_05_12 09_21_36
520980,2021_05_12 09_22_36
521040,2021_05_12 09_24_05
521100,2021_05_12 09_25_35
521220,2021_05_12 09_27_35
521280,2021_05_12 09_28_35
521340,2021_05_12 09_29_35
521400,2021_05_12 09_30_35
521460,2021_05_12 09_31_35
521520,2021_05_12 09_32_35
521580,2021_05_12 09_33_35
521640,2021_05_12 09_34_35
521700,2021_05_12 09_35_35
521760,2021_05_12 09_37_05
521880,2021_05_12 09_39_34
521940,2021_05_12 09_40_34
522000,2021_05_12 09_41_34
522060,2021_05_12 09_42_34
522120,2021_05_12 09_43_34
522180,2021_05_12 09_44_34
522240,2021_05_12 09_45_34
522360,2021_05_12 09_47_39
522420,2021_05_12 09_48_39
522480,2021_05_12 09_49_39
522540,2021_05_12 09_50_39
522600,2021_05_12 09_51_39
522660,2021_05_12 09_52_39
522720,2021_05_12 09_53_39
522840,2021_05_12 09_55_39
522900,2021_05_12 09_56_39
522960,2021_05_12 09_57_39
523020,2021_05_12 09_58_39
523080,2021_05_12 09_59_39
523140,2021_05_12 10_00_39
523200,2021_05_12 10_01_39
523260,2021_05_12 10_02_39
523320,2021_05_12 10_03_39
523380,2021_05_12 10_04_39
523440,2021_05_12 10_05_39
523500,2021_05_12 10_06_39
523620,2021_05_12 10_08_39
523680,2021_05_12 10_09_39
523800,2021_05_12 10_11_39
523860,2021_05_12 10_12_39
523920,2021_05_12 10_14_08
523980,2021_05_12 10_15_08
524040,2021_05_12 10_16_08
524100,2021_05_12 10_17_08
524160,2021_05_12 10_18_37
524220,2021_05_12 10_19_37
524340,2021_05_12 10_21_37
524400,2021_05_12 10_22_37
524460,2021_05_12 10_23_37
524520,2021_05_12 10_24_37
524580,2021_05_12 10_25_37
524640,2021_05_12 10_26_37
524700,2021_05_12 10_28_06
524760,2021_05_12 10_29_35
524820,2021_05_12 10_30_35
524880,2021_05_12 10_31_35
524940,2021_05_12 10_32_35
525000,2021_05_12 10_33_35
525060,2021_05_12 10_34_35
525120,2021_05_12 10_35_35
525180,2021_05_12 10_36_35
525240,2021_05_12 10_37_36
525300,2021_05_12 10_38_36
525360,2021_05_12 10_39_36
525480,2021_05_12 10_41_36
525540,2021_05_12 10_42_36
525600,2021_05_12 10_43_36
525660,2021_05_12 10_44_36
525720,2021_05_12 10_45_36
525780,2021_05_12 10_46_36
525840,2021_05_12 10_47_36
525900,2021_05_12 10_48_36
525960,2021_05_12 10_49_36
526080,2021_05_12 10_51_36
526140,2021_05_12 10_52_36
526200,2021_05_12 10_53_36
526260,2021_05_12 10_54_36
526320,2021_05_12 10_55_36
526380,2021_05_12 10_57_05
526440,2021_05_12 10_58_05
526500,2021_05_12 10_59_05
526560,2021_05_12 11_00_05
526620,2021_05_12 11_01_05
526740,2021_05_12 11_03_34
526800,2021_05_12 11_05_03
526860,2021_05_12 11_06_03
526920,2021_05_12 11_07_03
526980,2021_05_12 11_08_03
527040,2021_05_12 11_09_03
527100,2021_05_12 11_10_03
527160,2021_05_12 11_11_03
527280,2021_05_12 11_13_03
527340,2021_05_12 11_14_03
527400,2021_05_12 11_15_03
527460,2021_05_12 11_16_03
527520,2021_05_12 11_17_03
527580,2021_05_12 11_18_03
527640,2021_05_12 11_19_03
527700,2021_05_12 11_20_03
527760,2021_05_12 11_21_03
527820,2021_05_12 11_22_03
527880,2021_05_12 11_23_03
527940,2021_05_12 11_24_03
528060,2021_05_12 11_26_03
528120,2021_05_12 11_27_03
528180,2021_05_12 11_28_03
528300,2021_05_12 11_30_03
528360,2021_05_12 11_31_03
528420,2021_05_12 11_32_03
528480,2021_05_12 11_33_03
528540,2021_05_12 11_34_03
528660,2021_05_12 11_36_03
528720,2021_05_12 11_37_03
528780,2021_05_12 11_38_03
528840,2021_05_12 11_39_03
528900,2021_05_12 11_40_03
528960,2021_05_12 11_41_32
529020,2021_05_12 11_42_32
529080,2021_05_12 11_43_32
529200,2021_05_12 11_46_01
529260,2021_05_12 11_47_01
529320,2021_05_12 11_48_01
529380,2021_05_12 11_49_01
529440,2021_05_12 11_50_01
529500,2021_05_12 11_51_01
529560,2021_05_12 11_52_01
529620,2021_05_12 11_53_01
529680,2021_05_12 11_54_01
529740,2021_05_12 11_55_01
529800,2021_05_12 11_56_01
529860,2021_05_12 11_57_01
529920,2021_05_12 11_58_30
529980,2021_05_12 11_59_30
530040,2021_05_12 12_00_30
530100,2021_05_12 12_01_30
530220,2021_05_12 12_03_34
530280,2021_05_12 12_04_34
530340,2021_05_12 12_05_34
530400,2021_05_12 12_06_34
530460,2021_05_12 12_08_03
530520,2021_05_12 12_09_03
530580,2021_05_12 12_10_03
530640,2021_05_12 12_11_03
530700,2021_05_12 12_12_03
530760,2021_05_12 12_13_03
530820,2021_05_12 12_14_03
530880,2021_05_12 12_15_03
530940,2021_05_12 12_16_03
531000,2021_05_12 12_17_03
531060,2021_05_12 12_18_03
531180,2021_05_12 12_20_32
531240,2021_05_12 12_21_32
531300,2021_05_12 12_23_30
531360,2021_05_12 12_24_30
531420,2021_05_12 12_25_30
531480,2021_05_12 12_26_30
531540,2021_05_12 12_27_30
531600,2021_05_12 12_28_30
531660,2021_05_12 12_29_30
531720,2021_05_12 12_30_59
531780,2021_05_12 12_31_59
531840,2021_05_12 12_32_59
531900,2021_05_12 12_33_59
532020,2021_05_12 12_35_59
532080,2021_05_12 12_36_59
532140,2021_05_12 12_37_59
532200,2021_05_12 12_38_59
532260,2021_05_12 12_40_28
532320,2021_05_12 12_41_28
532380,2021_05_12 12_42_28
532440,2021_05_12 12_43_28
532500,2021_05_12 12_44_57
532560,2021_05_12 12_45_57
532620,2021_05_12 12_46_57
532680,2021_05_12 12_48_26
532740,2021_05_12 12_49_55
532800,2021_05_12 12_51_24
532860,2021_05_12 12_52_24
532980,2021_05_12 12_54_24
533040,2021_05_12 12_55_53
533100,2021_05_12 12_57_22
533160,2021_05_12 12_58_22
533220,2021_05_12 12_59_22
533280,2021_05_12 13_00_22
533340,2021_05_12 13_01_22
533400,2021_05_12 13_02_22
533460,2021_05_12 13_03_22
533520,2021_05_12 13_04_22
533580,2021_05_12 13_05_22
533640,2021_05_12 13_06_22
533700,2021_05_12 13_07_22
533760,2021_05_12 13_08_22
533820,2021_05_12 13_09_22
533880,2021_05_12 13_10_22
533940,2021_05_12 13_11_22
534000,2021_05_12 13_12_22
534060,2021_05_12 13_13_22
534120,2021_05_12 13_14_22
534180,2021_05_12 13_15_22
534240,2021_05_12 13_16_22
534300,2021_05_12 13_17_22
534360,2021_05_12 13_18_51
534420,2021_05_12 13_19_51
534480,2021_05_12 13_20_51
534540,2021_05_12 13_21_51
534600,2021_05_12 13_22_51
534660,2021_05_12 13_23_51
534720,2021_05_12 13_24_51
534780,2021_05_12 13_26_20
534840,2021_05_12 13_27_20
534900,2021_05_12 13_28_20
534960,2021_05_12 13_29_20
535020,2021_05_12 13_30_20
535080,2021_05_12 13_31_20
535140,2021_05_12 13_32_20
535200,2021_05_12 13_33_20
535260,2021_05_12 13_34_20
535320,2021_05_12 13_35_20
535380,2021_05_12 13_36_20
535440,2021_05_12 13_37_20
535500,2021_05_12 13_38_20
535560,2021_05_12 13_39_20
535620,2021_05_12 13_40_20
535680,2021_05_12 13_41_20
535740,2021_05_12 13_42_20
535800,2021_05_12 13_43_49
535860,2021_05_12 13_44_49
535920,2021_05_12 13_46_18
535980,2021_05_12 13_47_18
536040,2021_05_12 13_48_18
536100,2021_05_12 13_49_18
536160,2021_05_12 13_50_18
536220,2021_05_12 13_51_18
536280,2021_05_12 13_52_18
536340,2021_05_12 13_53_18
536400,2021_05_12 13_54_18
536460,2021_05_12 13_55_18
536520,2021_05_12 13_56_18
536580,2021_05_12 13_57_18
536640,2021_05_12 13_58_18
536700,2021_05_12 13_59_18
536760,2021_05_12 14_00_18
536820,2021_05_12 14_01_47
536880,2021_05_12 14_02_47
536940,2021_05_12 14_03_47
537000,2021_05_12 14_05_16
537060,2021_05_12 14_06_16
537120,2021_05_12 14_07_16
537240,2021_05_12 14_09_45
537300,2021_05_12 14_10_45
537360,2021_05_12 14_12_14
537420,2021_05_12 14_13_14
537480,2021_05_12 14_14_14
537540,2021_05_12 14_15_14
537600,2021_05_12 14_16_14
537660,2021_05_12 14_17_14
537720,2021_05_12 14_18_14
537780,2021_05_12 14_19_14
537840,2021_05_12 14_20_14
537900,2021_05_12 14_21_14
537960,2021_05_12 14_22_14
538020,2021_05_12 14_23_14
538080,2021_05_12 14_24_43
538140,2021_05_12 14_25_43
538200,2021_05_12 14_26_43
538260,2021_05_12 14_27_43
538320,2021_05_12 14_29_12
538380,2021_05_12 14_30_12
538440,2021_05_12 14_31_12
538560,2021_05_12 14_33_12
538620,2021_05_12 14_34_12
538740,2021_05_12 14_36_12
538800,2021_05_12 14_37_12
538860,2021_05_12 14_38_12
538920,2021_05_12 14_39_12
538980,2021_05_12 14_40_12
539100,2021_05_12 14_42_12
539160,2021_05_12 14_43_12
539220,2021_05_12 14_44_12
539280,2021_05_12 14_45_12
539340,2021_05_12 14_46_12
539400,2021_05_12 14_47_12
539460,2021_05_12 14_48_41
539520,2021_05_12 14_49_41
539580,2021_05_12 14_51_10
539640,2021_05_12 14_52_10
539700,2021_05_12 14_53_10
539760,2021_05_12 14_54_10
539820,2021_05_12 14_55_10
539880,2021_05_12 14_56_10
539940,2021_05_12 14_57_10
540000,2021_05_12 14_58_10
540060,2021_05_12 14_59_10
540120,2021_05_12 15_00_10
540180,2021_05_12 15_01_10
540240,2021_05_12 15_03_09
540300,2021_05_12 15_04_09
540360,2021_05_12 15_05_09
540420,2021_05_12 15_06_09
540480,2021_05_12 15_07_09
540540,2021_05_12 15_08_09
540600,2021_05_12 15_09_09
540660,2021_05_12 15_10_09
540720,2021_05_12 15_11_09
540780,2021_05_12 15_12_09
540840,2021_05_12 15_13_38
540900,2021_05_12 15_14_38
540960,2021_05_12 15_15_38
541020,2021_05_12 15_16_38
541080,2021_05_12 15_17_38
541140,2021_05_12 15_18_38
541200,2021_05_12 15_19_38
541260,2021_05_12 15_20_38
541320,2021_05_12 15_21_38
541380,2021_05_12 15_23_07
541440,2021_05_12 15_24_07
541500,2021_05_12 15_25_07
541620,2021_05_12 15_27_36
541680,2021_05_12 15_28_36
541740,2021_05_12 15_30_34
541800,2021_05_12 15_31_34
541920,2021_05_12 15_34_03
541980,2021_05_12 15_35_08
542040,2021_05_12 15_36_08
542100,2021_05_12 15_37_08
542160,2021_05_12 15_38_08
542220,2021_05_12 15_39_08
542280,2021_05_12 15_40_08
542340,2021_05_12 15_41_08
542400,2021_05_12 15_42_08
542460,2021_05_12 15_43_08
542520,2021_05_12 15_44_08
542640,2021_05_12 15_46_08
542700,2021_05_12 15_47_37
542760,2021_05_12 15_48_37
542820,2021_05_12 15_49_37
542880,2021_05_12 15_50_37
542940,2021_05_12 15_51_37
543000,2021_05_12 15_52_37
543060,2021_05_12 15_53_37
543120,2021_05_12 15_54_37
543180,2021_05_12 15_55_37
543240,2021_05_12 15_56_37
543300,2021_05_12 15_57_37
543360,2021_05_12 15_58_37
543420,2021_05_12 15_59_37
543480,2021_05_12 16_06_15
543540,2021_05_12 16_07_15
543600,2021_05_12 16_08_15
543660,2021_05_12 16_09_15
543720,2021_05_12 16_10_15
543780,2021_05_12 16_11_15
543840,2021_05_12 16_12_15
543900,2021_05_12 16_13_15
543960,2021_05_12 16_15_14
544020,2021_05_12 16_16_14
544080,2021_05_12 16_17_14
544140,2021_05_12 16_18_14
544200,2021_05_12 16_19_14
544260,2021_05_12 16_20_14
544320,2021_05_12 16_21_44
544380,2021_05_12 16_22_44
544440,2021_05_12 16_23_44
544500,2021_05_12 16_24_44
544560,2021_05_12 16_25_44
544620,2021_05_12 16_26_44
544680,2021_05_12 16_27_44
544740,2021_05_12 16_28_44
544800,2021_05_12 16_29_44
544860,2021_05_12 16_30_44
544920,2021_05_12 16_31_44
544980,2021_05_12 16_32_44
545040,2021_05_12 16_33_44
545100,2021_05_12 16_34_44
545160,2021_05_12 16_35_44
545220,2021_05_12 16_36_44
545280,2021_05_12 16_37_44
545340,2021_05_12 16_38_44
545400,2021_05_12 16_39_44
545460,2021_05_12 16_40_44
545520,2021_05_12 16_41_44
545580,2021_05_12 16_42_44
545640,2021_05_12 16_43_44
545760,2021_05_12 16_45_44
545820,2021_05_12 16_46_44
545940,2021_05_12 16_48_44
546000,2021_05_12 16_49_44
546060,2021_05_12 16_50_44
546120,2021_05_12 16_51_44
546180,2021_05_12 16_52_44
546240,2021_05_12 16_53_44
546300,2021_05_12 16_54_44
546360,2021_05_12 16_55_44
546420,2021_05_12 16_56_44
546480,2021_05_12 16_57_44
546540,2021_05_12 16_58_44
546600,2021_05_12 16_59_44
546660,2021_05_12 17_00_44
546720,2021_05_12 17_01_44
546780,2021_05_12 17_02_44
546840,2021_05_12 17_03_44
546900,2021_05_12 17_04_44
546960,2021_05_12 17_05_44
547020,2021_05_12 17_06_44
547080,2021_05_12 17_07_44
547140,2021_05_12 17_08_44
547200,2021_05_12 17_09_44
547260,2021_05_12 17_10_44
547320,2021_05_12 17_11_44
547380,2021_05_12 17_12_44
547440,2021_05_12 17_13_44
547500,2021_05_12 17_14_44
547560,2021_05_12 17_15_44
547620,2021_05_12 17_16_44
547740,2021_05_12 17_18_44
547800,2021_05_12 17_19_44
547860,2021_05_12 17_20_44
547920,2021_05_12 17_21_44
547980,2021_05_12 17_22_44
548040,2021_05_12 17_23_44
548100,2021_05_12 17_24_44
548160,2021_05_12 17_25_44
548220,2021_05_12 17_26_44
548280,2021_05_12 17_27_44
548340,2021_05_12 17_28_44
548400,2021_05_12 17_29_44
548460,2021_05_12 17_30_44
548520,2021_05_12 17_31_44
548580,2021_05_12 17_32_44
548640,2021_05_12 17_33_44
548700,2021_05_12 17_35_13
548760,2021_05_12 17_36_13
548820,2021_05_12 17_37_13
548880,2021_05_12 17_38_13
548940,2021_05_12 17_39_13
549000,2021_05_12 17_40_13
549060,2021_05_12 17_41_13
549120,2021_05_12 17_42_13
549180,2021_05_12 17_43_13
549240,2021_05_12 17_44_13
549300,2021_05_12 17_45_13
549360,2021_05_12 17_46_13
549420,2021_05_12 17_47_13
549480,2021_05_12 17_48_13
549540,2021_05_12 17_49_42
549600,2021_05_12 17_50_42
549720,2021_05_12 17_52_42
549780,2021_05_12 17_53_42
549840,2021_05_12 17_54_42
549900,2021_05_12 17_55_42
549960,2021_05_12 17_56_42
550020,2021_05_12 17_57_42
550080,2021_05_12 17_58_42
550140,2021_05_12 18_00_11
550260,2021_05_12 18_02_11
550320,2021_05_12 18_03_11
550380,2021_05_12 18_04_11
550500,2021_05_12 18_06_11
550620,2021_05_12 18_08_17
550680,2021_05_12 18_09_17
550740,2021_05_12 18_10_17
550800,2021_05_12 18_11_17
550860,2021_05_12 18_12_17
550920,2021_05_12 18_13_17
550980,2021_05_12 18_14_17
551040,2021_05_12 18_15_17
551100,2021_05_12 18_16_17
551160,2021_05_12 18_17_17
551220,2021_05_12 18_18_17
551280,2021_05_12 18_19_17
551340,2021_05_12 18_20_17
551400,2021_05_12 18_21_17
551460,2021_05_12 18_22_17
551520,2021_05_12 18_23_17
551580,2021_05_12 18_24_17
551640,2021_05_12 18_25_46
551760,2021_05_12 18_27_46
551820,2021_05_12 18_28_46
551880,2021_05_12 18_29_46
552000,2021_05_12 18_31_46
552060,2021_05_12 18_32_46
552120,2021_05_12 18_33_46
552180,2021_05_12 18_34_46
552240,2021_05_12 18_35_46
552300,2021_05_12 18_36_46
552360,2021_05_12 18_37_46
552420,2021_05_12 18_38_46
552480,2021_05_12 18_39_46
552540,2021_05_12 18_41_15
552600,2021_05_12 18_42_15
552660,2021_05_12 18_43_15
552720,2021_05_12 18_44_15
552840,2021_05_12 18_46_15
552900,2021_05_12 18_47_15
553020,2021_05_12 18_49_15
553080,2021_05_12 18_50_15
553200,2021_05_12 18_52_15
553260,2021_05_12 18_53_15
553380,2021_05_12 18_55_15
553440,2021_05_12 18_56_44
553620,2021_05_12 18_59_44
553680,2021_05_12 19_01_43
553740,2021_05_12 19_02_43
553800,2021_05_12 19_03_43
553860,2021_05_12 19_04_43
553920,2021_05_12 19_05_43
553980,2021_05_12 19_06_43
554040,2021_05_12 19_07_43
554100,2021_05_12 19_08_43
554160,2021_05_12 19_09_43
554220,2021_05_12 19_10_47
554280,2021_05_12 19_11_47
